CODELISTNAME,RANK,CODEDVALUE,TRANSLATED,TYPE,CODELISTDICTIONARY,CODELISTVERSION,ORDERNUMBER,sourcedataset,sourcevariable,sourcevalue,sourcetype
QSTEST,1346,DRRI1-L: Being Cheated on by My Spouse,DRRI1-L: Being Cheated on by My Spouse,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1347,DRRI1-L: Care Child/Dependents Receiving,DRRI1-L: Care Child/Dependents Receiving,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1348,DRRI1-L: Damaging Career Because Deploy,DRRI1-L: Damaging Career Because Deploy,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1349,DRRI1-L: Effect Deployment Relationship,DRRI1-L: Effect Deployment Relationship,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1350,DRRI1-L: Effect Relationship My Children,DRRI1-L: Effect Relationship My Children,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1351,DRRI1-L: Family Ability Cope With Stress,DRRI1-L: Family Ability Cope With Stress,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1352,DRRI1-L: Inability Manage Family Affairs,DRRI1-L: Inability Manage Family Affairs,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1353,DRRI1-L: Losing My Civilian Job,DRRI1-L: Losing My Civilian Job,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1354,DRRI1-L: Missing Family Events at Home,DRRI1-L: Missing Family Events at Home,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1355,DRRI1-L: Missing Out on Children Growth,DRRI1-L: Missing Out on Children Growth,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1356,DRRI1-L: My Family Financial Situation,DRRI1-L: My Family Financial Situation,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1357,DRRI1-L: Safety and Well-being of Child,DRRI1-L: Safety and Well-being of Child,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1358,DRRI1-L: Safety and Well-being of Spouse,DRRI1-L: Safety and Well-being of Spouse,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1359,DRRI1-L: Spouse Ability Manage Household,DRRI1-L: Spouse Ability Manage Household,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1360,DRRI1-L: Unable to Help Family If Crisis,DRRI1-L: Unable to Help Family If Crisis,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1361,DRRI1-M: Fam Dangerous Military Duties,DRRI1-M: Fam Dangerous Military Duties,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1362,DRRI1-M: Family Got Into Trouble,DRRI1-M: Family Got Into Trouble,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1363,DRRI1-M: Family Had Difficulty Adjusting,DRRI1-M: Family Had Difficulty Adjusting,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1364,DRRI1-M: Family Member Passed Away,DRRI1-M: Family Member Passed Away,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1365,DRRI1-M: Family Member Wasted Money,DRRI1-M: Family Member Wasted Money,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1366,DRRI1-M: Had Major Conflict With Family,DRRI1-M: Had Major Conflict With Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1367,DRRI1-M: Loved One Things I Disapproved,DRRI1-M: Loved One Things I Disapproved,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1368,DRRI1-M: My Family Had Money Problems,DRRI1-M: My Family Had Money Problems,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1369,DRRI1-M: My Home Was Robbed,DRRI1-M: My Home Was Robbed,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1370,DRRI1-M: Problems Get in Touch Family,DRRI1-M: Problems Get in Touch Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1371,DRRI1-M: Relationship With Spouse Ended,DRRI1-M: Relationship With Spouse Ended,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1372,DRRI1-M: Someone Close Serious Illness,DRRI1-M: Someone Close Serious Illness,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1373,DRRI1-M: Spouse Cheated on Me,DRRI1-M: Spouse Cheated on Me,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1374,DRRI1-M: Spouse Suspected I Cheated,DRRI1-M: Spouse Suspected I Cheated,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1375,DRRI1-N: Emotionally Mistreated,DRRI1-N: Emotionally Mistreated,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1376,DRRI1-N: Experienced Natural Disaster,DRRI1-N: Experienced Natural Disaster,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1377,DRRI1-N: Injured by Another Person,DRRI1-N: Injured by Another Person,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1378,DRRI1-N: Lost My Job/Trouble Finding Job,DRRI1-N: Lost My Job/Trouble Finding Job,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1379,DRRI1-N: Problems Getting Healthcare,DRRI1-N: Problems Getting Healthcare,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1380,DRRI1-N: Robbed/Had My Home Broken Into,DRRI1-N: Robbed/Had My Home Broken Into,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1381,DRRI1-N: Serious Financial Problems,DRRI1-N: Serious Financial Problems,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1382,DRRI1-N: Serious Physical Health Problem,DRRI1-N: Serious Physical Health Problem,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1383,DRRI1-N: Someone Close Serious Illness,DRRI1-N: Someone Close Serious Illness,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1384,DRRI1-N: Someone Close to Me Has Died,DRRI1-N: Someone Close to Me Has Died,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1385,DRRI1-N: Stressful Legal Problems,DRRI1-N: Stressful Legal Problems,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1386,DRRI1-N: Unwanted Sexual Activity,DRRI1-N: Unwanted Sexual Activity,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1387,DRRI1-N: Went Through Divorce/Was Left,DRRI1-N: Went Through Divorce/Was Left,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1388,DRRI1-N: Witnessed Someone Assaulted,DRRI1-N: Witnessed Someone Assaulted,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1389,DRRI1-O: Family Make Me Better When Down,DRRI1-O: Family Make Me Better When Down,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1390,DRRI1-O: Family Would Help Move,DRRI1-O: Family Would Help Move,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1391,DRRI1-O: Family Would Lend Money,DRRI1-O: Family Would Lend Money,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1392,DRRI1-O: Family/Friends Understand,DRRI1-O: Family/Friends Understand,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1393,DRRI1-O: Go to Family When Need Advice,DRRI1-O: Go to Family When Need Advice,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1394,DRRI1-O: I Can Talk About My Deployment,DRRI1-O: I Can Talk About My Deployment,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1395,DRRI1-O: People Made Me Feel at Home,DRRI1-O: People Made Me Feel at Home,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1396,DRRI1-O: People Made Me Feel Proud,DRRI1-O: People Made Me Feel Proud,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1397,DRRI1-O: Someone Would Help With Tasks,DRRI1-O: Someone Would Help With Tasks,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1398,DRRI1-O: When Ill Family Will Help Out,DRRI1-O: When Ill Family Will Help Out,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1399,DRRI1-P: Can Be Myself Around Family,DRRI1-P: Can Be Myself Around Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1400,DRRI1-P: Contribution Family Appreciated,DRRI1-P: Contribution Family Appreciated,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1401,DRRI1-P: Family Know What I Think/Feel,DRRI1-P: Family Know What I Think/Feel,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1402,DRRI1-P: Family Tell Me When Problem,DRRI1-P: Family Tell Me When Problem,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1403,DRRI1-P: Feel Like I Fit in With Family,DRRI1-P: Feel Like I Fit in With Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1404,DRRI1-P: I am Affectionate With Family,DRRI1-P: I am Affectionate With Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1405,DRRI1-P: I Get Along Well With My Family,DRRI1-P: I Get Along Well With My Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1406,DRRI1-P: Input Sought Family Decisions,DRRI1-P: Input Sought Family Decisions,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1407,DRRI1-P: Opinions Valued by Family,DRRI1-P: Opinions Valued by Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1408,DRRI1-P: Play Important Role in Family,DRRI1-P: Play Important Role in Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1409,DRRI1-P: Share Interests With Family,DRRI1-P: Share Interests With Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1410,DRRI1-P: Spend My Free Time With Family,DRRI1-P: Spend My Free Time With Family,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1411,DLQI-Score,DLQI-Score,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1412,"DLQI1-Affected Social, Leisure Activity","DLQI1-Affected Social, Leisure Activity",text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1413,DLQI1-Caused Any Sexual Difficulties,DLQI1-Caused Any Sexual Difficulties,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1414,"DLQI1-How Embarrassed, Self Conscious","DLQI1-How Embarrassed, Self Conscious",text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1415,"DLQI1-How Itchy, Sore, Painful, Stinging","DLQI1-How Itchy, Sore, Painful, Stinging",text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1416,DLQI1-How Much a Problem is Treatment,DLQI1-How Much a Problem is Treatment,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1417,DLQI1-Influenced Clothes You Wear,DLQI1-Influenced Clothes You Wear,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1418,"DLQI1-Interfered Shopping, Home, Yard","DLQI1-Interfered Shopping, Home, Yard",text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1419,DLQI1-Made It Difficult to Do Any Sports,DLQI1-Made It Difficult to Do Any Sports,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1420,DLQI1-Prevented Working or Studying,DLQI1-Prevented Working or Studying,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1421,DLQI1-Problem at Work or Studying,DLQI1-Problem at Work or Studying,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1422,"DLQI1-Problem Partner, Friends, Relative","DLQI1-Problem Partner, Friends, Relative",text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1423,DAD01-Adequately Organize an Outing,DAD01-Adequately Organize an Outing,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1424,DAD01-Adequately Organize Correspondence,DAD01-Adequately Organize Correspondence,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1425,DAD01-Adequately Plan Light Meal Snack,DAD01-Adequately Plan Light Meal Snack,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1426,DAD01-Brush Teeth Take Care of Dentures,DAD01-Brush Teeth Take Care of Dentures,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1427,DAD01-Carry Out Telephone Conversation,DAD01-Carry Out Telephone Conversation,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1428,DAD01-Choose Appropriate Clothing,DAD01-Choose Appropriate Clothing,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1429,DAD01-Choose Appropriate Utensils,DAD01-Choose Appropriate Utensils,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1430,DAD01-Complete Household Chores,DAD01-Complete Household Chores,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1431,DAD01-Decide That He/She Needs to Eat,DAD01-Decide That He/She Needs to Eat,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1432,DAD01-Decide to Brush Teeth Dentures,DAD01-Decide to Brush Teeth Dentures,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1433,DAD01-Decide to Care For Hair,DAD01-Decide to Care For Hair,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1434,DAD01-Decide to Dress,DAD01-Decide to Dress,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1435,DAD01-Decide to Go Out,DAD01-Decide to Go Out,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1436,DAD01-Decide to Prepare Meal Snack,DAD01-Decide to Prepare Meal Snack,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1437,DAD01-Decide to Wash,DAD01-Decide to Wash,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1438,DAD01-Dress Completely,DAD01-Dress Completely,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1439,DAD01-Dress in Appropriate Order,DAD01-Dress in Appropriate Order,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1440,DAD01-Eat at Normal Pace With Manners,DAD01-Eat at Normal Pace With Manners,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1441,DAD01-Effective Perf Num Applic Items,DAD01-Effective Perf Num Applic Items,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1442,DAD01-Find and Dial Telephone Number,DAD01-Find and Dial Telephone Number,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1443,DAD01-Go Out Without Getting Lost,DAD01-Go Out Without Getting Lost,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1444,DAD01-Handle Money Adequately,DAD01-Handle Money Adequately,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1445,DAD01-Initiation Num Applic Items,DAD01-Initiation Num Applic Items,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1446,DAD01-Organize Finances to Pay Bills,DAD01-Organize Finances to Pay Bills,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1447,DAD01-Plan & Org Num Applic Items,DAD01-Plan & Org Num Applic Items,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1448,DAD01-Plan Organize Household Chores,DAD01-Plan Organize Household Chores,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1449,DAD01-Prepare For Washing Bath Shower,DAD01-Prepare For Washing Bath Shower,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1450,DAD01-Prepare or Cook Light Meal Snack,DAD01-Prepare or Cook Light Meal Snack,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1451,DAD01-Return From Store With Items,DAD01-Return From Store With Items,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1452,DAD01-Safely Take Transportation,DAD01-Safely Take Transportation,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1453,DAD01-Show Interest in Leisure Activity,DAD01-Show Interest in Leisure Activity,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1454,DAD01-Show Interest in Personal Affairs,DAD01-Show Interest in Personal Affairs,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1455,DAD01-Stay Safely at Home When Needed,DAD01-Stay Safely at Home When Needed,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1456,DAD01-Sub-Total Effective Performance,DAD01-Sub-Total Effective Performance,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1457,DAD01-Sub-Total Initiation,DAD01-Sub-Total Initiation,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1458,DAD01-Sub-Total Planning & Organization,DAD01-Sub-Total Planning & Organization,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1459,DAD01-Take Care of Hair,DAD01-Take Care of Hair,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1460,DAD01-Take Interest in Household Chores,DAD01-Take Interest in Household Chores,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1461,DAD01-Take Medications as Prescribed,DAD01-Take Medications as Prescribed,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1462,DAD01-Take Medications at Correct Time,DAD01-Take Medications at Correct Time,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1463,DAD01-Telephone Someone at Suitable Time,DAD01-Telephone Someone at Suitable Time,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1464,DAD01-Total %,DAD01-Total %,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1465,DAD01-Total Num of Applic Items,DAD01-Total Num of Applic Items,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1466,DAD01-Total Score,DAD01-Total Score,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1467,DAD01-Undress Completely,DAD01-Undress Completely,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1468,DAD01-Use Toilet at Appropriate Times,DAD01-Use Toilet at Appropriate Times,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1469,DAD01-Use Toilet Without Accidents,DAD01-Use Toilet Without Accidents,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1470,DAD01-Wash and Dry Body Safely,DAD01-Wash and Dry Body Safely,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1471,DAD01-Write Convey Telephone Message,DAD01-Write Convey Telephone Message,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1472,DRS01-Communication Ability,DRS01-Communication Ability,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1473,DRS01-Employability,DRS01-Employability,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1474,DRS01-Eye Opening,DRS01-Eye Opening,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1475,DRS01-Feeding,DRS01-Feeding,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1476,DRS01-Grooming,DRS01-Grooming,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1477,DRS01-Level of Functioning,DRS01-Level of Functioning,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1478,DRS01-Motor Response,DRS01-Motor Response,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1479,DRS01-Toileting,DRS01-Toileting,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1480,DS01-Disease Steps Classification,DS01-Disease Steps Classification,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1481,ECOG1-Performance Status,ECOG1-Performance Status,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1482,EPDS01-Able to Laugh and See Funny Side,EPDS01-Able to Laugh and See Funny Side,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1483,EPDS01-Anxious/Worried No Good Reason,EPDS01-Anxious/Worried No Good Reason,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1484,EPDS01-Blamed Myself Unnecessarily,EPDS01-Blamed Myself Unnecessarily,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1485,EPDS01-I Have Felt Sad or Miserable,EPDS01-I Have Felt Sad or Miserable,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1486,EPDS01-Looked Forward With Enjoyment,EPDS01-Looked Forward With Enjoyment,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1487,EPDS01-Scared/Panicky for No Good Reason,EPDS01-Scared/Panicky for No Good Reason,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1488,EPDS01-So Unhappy I Have Been Crying,EPDS01-So Unhappy I Have Been Crying,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1489,EPDS01-Things Getting on Top of Me,EPDS01-Things Getting on Top of Me,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1490,EPDS01-Thought of Harming Myself,EPDS01-Thought of Harming Myself,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1491,EPDS01-Unhappy Had Difficulty Sleeping,EPDS01-Unhappy Had Difficulty Sleeping,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1492,ESS01-In Car Stopped Few Minutes Traffic,ESS01-In Car Stopped Few Minutes Traffic,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1493,ESS01-Lying Down to Rest In Afternoon,ESS01-Lying Down to Rest In Afternoon,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1494,ESS01-Passenger for Hour Without Break,ESS01-Passenger for Hour Without Break,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1495,ESS01-Sitting and Reading,ESS01-Sitting and Reading,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1496,ESS01-Sitting and Talking to Someone,ESS01-Sitting and Talking to Someone,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1497,ESS01-Sitting Inactive in a Public Place,ESS01-Sitting Inactive in a Public Place,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1498,ESS01-Sitting Quietly After Lunch,ESS01-Sitting Quietly After Lunch,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1499,ESS01-Watching TV,ESS01-Watching TV,text,SDTM Terminology,10/6/2014,,,,,character
QSTEST,1500,EQ5D02-Anxiety/Depression,EQ5D02-Anxiety/Depression,text,SDTM Terminology,10/6/2014,,,,,character
